"source_project_id","extracted_at_ve","product_id","sku","product_name","is_active","product_type","is_combo","units_per_service","is_detail_editable","detail_units_limit","is_combo_component_selectable","inventory_enabled","legacy_is_inventory_item","legacy_inventory_kind","legacy_inventory_unit_name","legacy_packaging_name","legacy_packaging_size","legacy_product_stock","legacy_low_stock_threshold","legacy_inventory_deduction_mode","legacy_inventory_group","component_count","required_component_count","selectable_component_count","component_specs","active_link_count","self_link_count","recipe_link_count","active_link_specs","canonical_policy_candidate","review_required","review_reasons","canonical_policy_decision","canonical_inventory_target","canonical_quantity","canonical_deduction_stage","canonical_availability_mode","canonical_recipe_or_source","canonical_lead_time_minutes","canonical_critical_threshold","decision_notes","canonical_decision_status"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","15","MAND_PF_25","Mandocas Pre-Fritas","true","service","false","25","false","0","true","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","16::Mandocas Pre-Fritas::self_link::qty=1::unit=pieza","self","false","","self","inventory_item_16:Mandocas Pre-Fritas","1 servicio prefrito de 25 piezas","fulfillment","on_hand_only","receta 25 crudos -> 1 servicio prefrito","240","","Venta de 1 servicio prefrito almacenado. Objetivo orientativo 10 servicios; no reserva crudo ni obliga a reponer. Preparación 240 minutos, vida útil de referencia 90 días y sin medio servicio.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","7","MINI_TEQ_C_25","Mini Tequeños Crudos","true","service","false","25","false","0","true","true","true","finished_good","pieza","Bolsa","200","10","2","self","other","0","0","0","","1","1","0","12::Mini Tequeños Crudos::self_link::qty=1::unit=pieza","self","false","","self","inventory_item_1:Mini tequeño crudo","25 piezas por servicio","fulfillment","on_hand_only","venta cruda mayorista; existencia compartida con fritos y prefritos","","","Producto crudo vendible a clientes mayoristas. Descuenta 25 piezas del ítem canónico 1, compartido con fritos y prefritos; no crea saldo mayorista separado.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","5","MINI_TEQ_F_25","Mini Tequeños Fritos","true","service","false","25","false","0","true","true","true","finished_good","pieza","Bolsa","200","10","3","composition","other","0","0","0","","1","0","1","1::Mini tequeño crudo::recipe::qty=25::unit=pieza","direct","false","","direct","inventory_item_1:Mini tequeño crudo","25/full; 12/half","kitchen","on_hand_only","fritura directa desde crudo","","","Fritura normal: consume 25 crudos por servicio o 12 por medio servicio; no consume prefrito.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","6","MINI_TEQ_PF_25","Mini Tequeños Pre-Fritos","true","service","false","25","false","0","true","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","11::Mini Tequeños Pre-Fritos::self_link::qty=1::unit=pieza","self","false","","self","inventory_item_2:Mini tequeño prefrito","1 servicio prefrito de 25 piezas","fulfillment","on_hand_only","receta 25 crudos -> 1 servicio prefrito","240","","Venta de 1 servicio prefrito almacenado. Objetivo orientativo 10 servicios; no reserva crudo ni obliga a reponer. Preparación 240 minutos, vida útil de referencia 90 días y sin medio servicio.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","60","MIX_BOMB_MAND_F_24","Mixto Bombys + Mandocas Frito","true","service","false","24","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","17::Bombys Fritos::fixed::qty=12.000::required=t | 14::Mandocas Fritas::fixed::qty=12.000::required=t","2","0","2","19::Bombys Crudos::recipe::qty=12::unit=pieza | 5::Mandocas Crudas::recipe::qty=12::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","bombys_raw x12 | mandocas_raw x12","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","56","MIX_CACH_BOMB_F_22","Mixto Cachitas + Bombys Frito","true","service","false","22","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","11::Cachitas Fritas::fixed::qty=10.000::required=t | 17::Bombys Fritos::fixed::qty=12.000::required=t","2","0","2","13::Cachitas Crudas::recipe::qty=10::unit=pieza | 19::Bombys Crudos::recipe::qty=12::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","cachitas_raw x10 | bombys_raw x12","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","55","MIX_CACH_EMP_F_20","Mixto Cachitas + Empanadas Frito","true","service","false","20","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","11::Cachitas Fritas::fixed::qty=10.000::required=t | 8::Empanadas Fritas::fixed::qty=10.000::required=t","2","0","2","13::Cachitas Crudas::recipe::qty=10::unit=pieza | 6::Empanadas Crudas::recipe::qty=10::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","cachitas_raw x10 | empanadas_raw x10","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","57","MIX_CACH_MAND_F_22","Mixto Cachitas + Mandocas Frito","true","service","false","22","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","11::Cachitas Fritas::fixed::qty=10.000::required=t | 14::Mandocas Fritas::fixed::qty=12.000::required=t","2","0","2","13::Cachitas Crudas::recipe::qty=10::unit=pieza | 5::Mandocas Crudas::recipe::qty=12::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","cachitas_raw x10 | mandocas_raw x12","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","58","MIX_EMP_BOMB_F_22","Mixto Empanadas + Bombys Frito","true","service","false","22","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","8::Empanadas Fritas::fixed::qty=10.000::required=t | 17::Bombys Fritos::fixed::qty=12.000::required=t","2","0","2","6::Empanadas Crudas::recipe::qty=10::unit=pieza | 19::Bombys Crudos::recipe::qty=12::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","empanadas_raw x10 | bombys_raw x12","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","59","MIX_EMP_MAND_F_22","Mixto Empanadas + Mandocas Frito","true","service","false","22","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","8::Empanadas Fritas::fixed::qty=10.000::required=t | 14::Mandocas Fritas::fixed::qty=12.000::required=t","2","0","2","6::Empanadas Crudas::recipe::qty=10::unit=pieza | 5::Mandocas Crudas::recipe::qty=12::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","empanadas_raw x10 | mandocas_raw x12","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","53","MIX_MTEQ_BOMB_F_24","Mixto Mini Tequeños + Bombys Frito","true","service","false","24","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","5::Mini Tequeños Fritos::fixed::qty=12.000::required=t | 17::Bombys Fritos::fixed::qty=12.000::required=t","2","0","2","1::Mini tequeño crudo::recipe::qty=12::unit=pieza | 19::Bombys Crudos::recipe::qty=12::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","mini_tequenos_raw x12 | bombys_raw x12","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","52","MIX_MTEQ_CACH_F_22","Mixto Mini Tequeños + Cachitas Frito","true","service","false","22","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","5::Mini Tequeños Fritos::fixed::qty=12.000::required=t | 11::Cachitas Fritas::fixed::qty=10.000::required=t","2","0","2","12::Mini Tequeños Crudos::recipe::qty=12::unit=pieza | 13::Cachitas Crudas::recipe::qty=10::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","mini_tequenos_raw x12 | cachitas_raw x10","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","51","MIX_MTEQ_EMP_F_22","Mixto Mini Tequeños + Empanadas Frito","true","service","false","22","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","5::Mini Tequeños Fritos::fixed::qty=12.000::required=t | 8::Empanadas Fritas::fixed::qty=10.000::required=t","2","0","2","1::Mini tequeño crudo::recipe::qty=12::unit=pieza | 6::Empanadas Crudas::recipe::qty=10::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","mini_tequenos_raw x12 | empanadas_raw x10","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","54","MIX_MTEQ_MAND_F_24","Mixto Mini Tequeños + Mandocas Frito","true","service","false","24","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","2","2","0","5::Mini Tequeños Fritos::fixed::qty=12.000::required=t | 14::Mandocas Fritas::fixed::qty=12.000::required=t","2","0","2","1::Mini tequeño crudo::recipe::qty=12::unit=pieza | 5::Mandocas Crudas::recipe::qty=12::unit=pieza","review_ambiguous","true","components_and_active_inventory_links","direct","mini_tequenos_raw x12 | mandocas_raw x12","cantidades fijas por servicio completo","kitchen","on_hand_only","composición física directa confirmada","","","No admite medio servicio. product_components queda descriptivo y no genera una segunda deducción.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","22","TEQREG_C_5","Tequeños Regulares Crudos","true","service","false","5","false","0","false","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","20::Tequeños Regulares Crudos::self_link::qty=1::unit=pieza","self","false","","self","inventory_item_20:Tequeños Regulares Crudos","5 piezas por servicio","fulfillment","on_hand_only","venta cruda mayorista; existencia compartida con fritos y prefritos","","","Producto crudo vendible a clientes mayoristas. Descuenta 5 piezas del ítem 20, compartido con fritos y prefritos; no crea saldo mayorista separado.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","20","TEQREG_F_5","Tequeños Regulares Fritos","true","service","false","5","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","20::Tequeños Regulares Crudos::recipe::qty=1::unit=pieza","direct","false","","direct","inventory_item_20:Tequeños Regulares Crudos","5/full; half_not_allowed","kitchen","on_hand_only","fritura directa desde crudo","","","El enlace heredado de 1 pieza no representa el servicio canónico de 5.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","21","TEQREG_PF_5","Tequeños Regulares Pre-Fritos","true","service","false","5","false","0","false","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","18::Tequeños Regulares Pre-Fritos::self_link::qty=1::unit=pieza","self","false","","self","inventory_item_18:Tequeños Regulares Pre-Fritos","1 servicio prefrito de 5 piezas","fulfillment","scheduled_recipe","receta bajo demanda 5 crudos -> 1 servicio prefrito","240","","Venta de 1 servicio prefrito de 5 piezas, solo bajo demanda. Objetivo 0, anticipación 240 minutos, vida útil de referencia 90 días y sin medio servicio. El asesor puede agendar; el Master decide.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","155","VIVOBOX_XL_8-COPY","Vivo Box XL (8 und) Obsequio","false","combo","false","0","true","8","false","true","true","finished_good","pieza","","","0","","composition","other","7","7","5","23::Salsa Tártara 2oz::fixed::qty=1.000::required=t | 89::Dondy (1 und)::fixed::qty=1.000::required=t | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","true","product_type_is_combo_mismatch","components","selección libre de 8 piezas fritas + 1 Dondy + 1 salsa tártara 2oz","seleccionables=8; fijos fuera del total=2","by_component","component_projection","snapshot de selección y componentes fijos","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","106","GAMBIT_SERVBOMBY_DESTACADO","Bombys Fritos Beneficio Destacado del mes","false","gambit","false","25","false","0","true","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","54::Bombys Fritos Beneficio Destacado del mes::self_link::qty=1::unit=pieza","self","false","","direct","inventory_item_19:Bombys Crudos","25/full; 12/half","kitchen","on_hand_only","misma fritura normal de Bombys","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","149","CHIKIMIX_10UND","Chiki Mix (10 und)","false","gambit","false","10","true","10","true","true","true","finished_good","pieza","","","0","","composition","other","6","5","5","2::Salsa Tártara 1oz::fixed::qty=1.000::required=f | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección libre de 10 piezas fritas + salsa tártara 1oz opcional","total seleccionable=10","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","147","CHIKIMIX_6UND","Chiki Mix (6 und)","false","gambit","false","6","true","6","true","true","true","finished_good","pieza","","","0","","composition","other","6","5","5","2::Salsa Tártara 1oz::fixed::qty=1.000::required=f | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección libre de 6 piezas fritas + salsa tártara 1oz opcional","total seleccionable=6","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","148","CHIKIMIX_8UND-COPY","Chiki Mix (8 und)","false","gambit","false","8","true","8","true","true","true","finished_good","pieza","","","0","","composition","other","6","5","5","2::Salsa Tártara 1oz::fixed::qty=1.000::required=f | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección libre de 8 piezas fritas + salsa tártara 1oz opcional","total seleccionable=8","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","139","FREE_DELIV_Z1","Delivery Gratis Zona 1","false","gambit","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","140","FREE_DELIV_Z2","Delivery Gratis Zona 2","false","gambit","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","141","FREE_DELIV_Z3","Delivery Gratis Zona 3","false","gambit","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","84","GAMBIT_DEL_Z1_LC_ENE","Delivery Zona 1 LC. Enero","false","gambit","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","81","GAMBIT_DEL_Z1_NC_FEB","Delivery Zona 1 NC. Febrero","false","gambit","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","85","GAMBIT_DEL_Z2_LC_ENE","Delivery Zona 2 LC. Enero","false","gambit","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","82","GAMBIT_DEL_Z2_NC_FEB","Delivery Zona 2 NC. Febrero","false","gambit","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","68","GAMBIT_BREAKFAST_WOMAN_PREM_SAL","Desayuno Woman Premium + Salsa tártara 2oz","false","gambit","false","0","false","0","false","false","true","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy | inventory_flags_mismatch","none","historical_only_no_reactivation","0","none","not_applicable","composición histórica no confiable","","","Si vuelve a ofrecerse, debe crearse un producto nuevo con componentes explícitos.","historical_only"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","69","GAMBIT_BREAKFAST_WOMAN_PREM_SAL_DRINK","Desayuno Woman Premium + Salsa tártara 2oz + Bebida lata","false","gambit","false","0","false","0","false","false","true","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy | inventory_flags_mismatch","none","historical_only_no_reactivation","0","none","not_applicable","composición histórica no confiable","","","Si vuelve a ofrecerse, debe crearse un producto nuevo con componentes explícitos.","historical_only"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","89","GAMBIT_DONDY_1","Dondy (1 und)","false","gambit","false","1","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","47::Dondys::recipe::qty=1::unit=pieza","direct","false","","direct","inventory_item_47:Dondys crudos","1 pieza","kitchen","on_hand_only","Dondy individual","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","153","GAMBIT_DONDY_1_CHILDRENSDAY","Dondy (1 und) Día del Niño","false","gambit","false","1","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","47::Dondys::recipe::qty=1::unit=pieza","direct","false","","direct","inventory_item_47:Dondys crudos","1 pieza","kitchen","on_hand_only","Dondy individual","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","137","GAMBIT_DONDY_1_FATHERSDAY","Dondy (1 und) Día del Padre","false","gambit","false","1","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","47::Dondys::recipe::qty=1::unit=pieza","direct","false","","direct","inventory_item_47:Dondys crudos","1 pieza","kitchen","on_hand_only","Dondy individual","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","88","GAMBIT_DONDY1_LOYAL_FEB","Dondy (1 und) Loyal Febrero","false","gambit","false","1","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","47::Dondys::recipe::qty=1::unit=pieza","direct","false","","direct","inventory_item_47:Dondys crudos","1 pieza","kitchen","on_hand_only","Dondy individual","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","99","BIRTHDAY_DONDYS","Dondys Cumpleaños","false","gambit","false","3","false","0","true","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","47::Dondys::recipe::qty=3::unit=pieza","direct","false","","direct","inventory_item_47:Dondys crudos","3 piezas","kitchen","on_hand_only","medio servicio Dondy","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","87","GAMBIT_DONDYS_LOYAL_FEB","Dondys Loyal Febrero","false","gambit","false","6","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","47::Dondys::recipe::qty=3::unit=pieza","direct","false","","direct","inventory_item_47:Dondys crudos","3 piezas","kitchen","on_hand_only","medio servicio Dondy","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","83","GAMBIT_DONDYS_NC_FEB","Dondys NC. Febrero","false","gambit","false","6","false","0","false","false","true","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy | inventory_flags_mismatch","direct","inventory_item_47:Dondys crudos","6 piezas","kitchen","on_hand_only","fritura directa desde Dondy crudo","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","150","GAMBIT_MALTA","Malta lata","false","gambit","false","0","false","0","false","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","72::Malta lata::self_link::qty=1::unit=pieza","self","false","","self","inventory_item_30:Malta Lata","1 pieza","fulfillment","on_hand_only","bebida terminada contada individualmente","","10","Umbral inicial configurable por ítem; presentaciones mayoristas o promocionales comparten stock.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","102","GAMBIT_SERVMINI","Mini Tequeños Fritos Beneficio del mes","false","gambit","false","25","false","0","true","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","51::Mini Tequeños Fritos Beneficio del mes::self_link::qty=1::unit=pieza","self","false","","direct","inventory_item_1:Mini tequeño crudo","25/full; 12/half","kitchen","on_hand_only","misma fritura normal de mini tequeños","","","Promoción histórica: consume el mismo crudo canónico que Mini Tequeños Fritos.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","86","GAMBIT_PEPSI15_SAL_LC_ENE","Pepsi 1.5 litro + 1 salsa tártara 2onz LC. Enero","false","gambit","false","0","false","0","false","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","2","0","2","26::Pepsi 1,5 Lts::recipe::qty=1::unit=pieza | 21::Salsa Tártara 2oz::recipe::qty=1::unit=pieza","direct","false","","direct","inventory_item_26:Pepsi 1,5 Lts x1 | inventory_item_21:Salsa Tártara 2oz x1","1 bebida + 1 salsa","by_component","on_hand_plus_immediate_recipe","composición física fija promocional","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","152","GAMBIT_PEPSI LATA","Pepsi lata","false","gambit","false","0","false","0","false","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","74::Pepsi lata::self_link::qty=1::unit=pieza","self","false","","self","inventory_item_27:Pepsi Lata","1 pieza","fulfillment","on_hand_only","bebida terminada contada individualmente","","10","Umbral inicial configurable por ítem; presentaciones mayoristas o promocionales comparten stock.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","92","ANIVE","Sigle pack 6 aniversario","false","gambit","false","0","true","6","true","true","true","finished_good","pieza","","","0","","composition","other","6","6","5","5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t | 2::Salsa Tártara 1oz::fixed::qty=1.000::required=t","0","0","0","","components","false","","components","selección libre de 6 piezas fritas + salsa tártara 1oz opcional","total seleccionable=6","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","95","LOYAL_10","Single Pack (10 und) Loyal Mayo","false","gambit","false","10","true","10","true","true","true","finished_good","pieza","","","0","","composition","other","6","5","5","2::Salsa Tártara 1oz::fixed::qty=1.000::required=f | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección libre de 10 piezas fritas + salsa tártara 1oz opcional","total seleccionable=10","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","97","ANIVERSARIO","Single Pack (6 und) Aniversario Mayo","false","gambit","false","6","true","6","true","true","true","finished_good","pieza","","","0","","composition","other","6","5","5","2::Salsa Tártara 1oz::fixed::qty=1.000::required=f | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección libre de 6 piezas fritas + salsa tártara 1oz opcional","total seleccionable=6","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
