"source_project_id","extracted_at_ve","product_component_id","parent_product_id","parent_product_name","parent_product_type","parent_is_active","parent_active_inventory_link_count","component_product_id","component_product_name","component_product_type","component_is_active","component_mode","quantity","is_required","counts_toward_detail_limit","sort_order","notes","component_policy_candidate","canonical_resolution_candidate","review_required","review_reasons","canonical_quantity_decision","canonical_selection_rule","decision_notes","canonical_decision_status","canonical_resolution_decision"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","334","96","Single Pack (6 und) LC Mayo","gambit","false","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","335","96","Single Pack (6 und) LC Mayo","gambit","false","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","336","96","Single Pack (6 und) LC Mayo","gambit","false","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","337","96","Single Pack (6 und) LC Mayo","gambit","false","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","338","96","Single Pack (6 und) LC Mayo","gambit","false","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","6","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","658","142","Single Pack (6 und) Loyal","gambit","true","0","2","Salsa Tártara 1oz","product","true","fixed","1.000","false","false","1","","self","expand_selected_component_then_apply_component_policy","false","","1 porción solo si fue elegida","optional; outside_piece_total","","confirmed","inventory_item_9:Salsa Tártara 1oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","659","142","Single Pack (6 und) Loyal","gambit","true","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","660","142","Single Pack (6 und) Loyal","gambit","true","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","661","142","Single Pack (6 und) Loyal","gambit","true","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","662","142","Single Pack (6 und) Loyal","gambit","true","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","663","142","Single Pack (6 und) Loyal","gambit","true","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","6","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","309","94","Single Pack (6 und) Loyal Mayo","gambit","false","0","2","Salsa Tártara 1oz","product","true","fixed","1.000","false","false","1","","self","expand_selected_component_then_apply_component_policy","false","","1 porción solo si fue elegida","optional; outside_piece_total","","confirmed","inventory_item_9:Salsa Tártara 1oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","310","94","Single Pack (6 und) Loyal Mayo","gambit","false","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","311","94","Single Pack (6 und) Loyal Mayo","gambit","false","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","312","94","Single Pack (6 und) Loyal Mayo","gambit","false","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","313","94","Single Pack (6 und) Loyal Mayo","gambit","false","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","314","94","Single Pack (6 und) Loyal Mayo","gambit","false","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","6","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","560","132","Single Pack (6 und) N.C","gambit","true","0","2","Salsa Tártara 1oz","product","true","fixed","1.000","false","false","1","","self","expand_selected_component_then_apply_component_policy","false","","1 porción solo si fue elegida","optional; outside_piece_total","","confirmed","inventory_item_9:Salsa Tártara 1oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","561","132","Single Pack (6 und) N.C","gambit","true","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","562","132","Single Pack (6 und) N.C","gambit","true","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","563","132","Single Pack (6 und) N.C","gambit","true","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","564","132","Single Pack (6 und) N.C","gambit","true","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","565","132","Single Pack (6 und) N.C","gambit","true","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","6","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","259","62","Single Pack (8 und)","combo","true","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","10","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","260","62","Single Pack (8 und)","combo","true","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","20","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","261","62","Single Pack (8 und)","combo","true","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","30","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","262","62","Single Pack (8 und)","combo","true","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","40","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","263","62","Single Pack (8 und)","combo","true","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","50","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","264","62","Single Pack (8 und)","combo","true","0","2","Salsa Tártara 1oz","product","true","fixed","1.000","false","false","90","Salsa opcional 1oz","self","expand_selected_component_then_apply_component_policy","false","","1 porción solo si fue elegida","optional; outside_piece_total","","confirmed","inventory_item_9:Salsa Tártara 1oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","390","127","Single Pack (8 und) Aniversario","product","false","0","2","Salsa Tártara 1oz","product","true","fixed","1.000","false","false","1","","self","expand_selected_component_then_apply_component_policy","false","","1 porción solo si fue elegida","optional; outside_piece_total","","confirmed","inventory_item_9:Salsa Tártara 1oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","716","157","Single Pack (8 und) Aniversario","gambit","true","0","2","Salsa Tártara 1oz","product","true","fixed","1.000","false","false","1","","self","expand_selected_component_then_apply_component_policy","false","","1 porción solo si fue elegida","optional; outside_piece_total","","confirmed","inventory_item_9:Salsa Tártara 1oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","391","127","Single Pack (8 und) Aniversario","product","false","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","717","157","Single Pack (8 und) Aniversario","gambit","true","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","392","127","Single Pack (8 und) Aniversario","product","false","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","718","157","Single Pack (8 und) Aniversario","gambit","true","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","393","127","Single Pack (8 und) Aniversario","product","false","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","719","157","Single Pack (8 und) Aniversario","gambit","true","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","394","127","Single Pack (8 und) Aniversario","product","false","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","720","157","Single Pack (8 und) Aniversario","gambit","true","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","395","127","Single Pack (8 und) Aniversario","product","false","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","6","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","721","157","Single Pack (8 und) Aniversario","gambit","true","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","6","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","752","159","Single Pack (8 und) LC","gambit","true","0","2","Salsa Tártara 1oz","product","true","fixed","1.000","false","false","1","","self","expand_selected_component_then_apply_component_policy","false","","1 porción solo si fue elegida","optional; outside_piece_total","","confirmed","inventory_item_9:Salsa Tártara 1oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","753","159","Single Pack (8 und) LC","gambit","true","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","754","159","Single Pack (8 und) LC","gambit","true","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","755","159","Single Pack (8 und) LC","gambit","true","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","756","159","Single Pack (8 und) LC","gambit","true","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","757","159","Single Pack (8 und) LC","gambit","true","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","6","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","722","143","Single Pack (8 und) Loyal","gambit","true","0","2","Salsa Tártara 1oz","product","true","fixed","1.000","false","false","1","","self","expand_selected_component_then_apply_component_policy","false","","1 porción solo si fue elegida","optional; outside_piece_total","","confirmed","inventory_item_9:Salsa Tártara 1oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","723","143","Single Pack (8 und) Loyal","gambit","true","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","724","143","Single Pack (8 und) Loyal","gambit","true","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","725","143","Single Pack (8 und) Loyal","gambit","true","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","726","143","Single Pack (8 und) Loyal","gambit","true","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","727","143","Single Pack (8 und) Loyal","gambit","true","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","6","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","368","107","Trabajador Destacado (FRITO)","product","false","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","1","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada","sum_selected_fried_pieces=25","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","369","107","Trabajador Destacado (FRITO)","product","false","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","2","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada","sum_selected_fried_pieces=25","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","370","107","Trabajador Destacado (FRITO)","product","false","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","3","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada","sum_selected_fried_pieces=25","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","371","107","Trabajador Destacado (FRITO)","product","false","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","4","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada","sum_selected_fried_pieces=25","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","372","107","Trabajador Destacado (FRITO)","product","false","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","5","","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada","sum_selected_fried_pieces=25","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","271","63","Vivo Box (6 und)","combo","true","0","23","Salsa Tártara 2oz","product","true","fixed","1.000","true","false","5","Salsa fija","self","expand_selected_component_then_apply_component_policy","false","","1 porción fija","required; outside_piece_total","","confirmed","inventory_item_21:Salsa Tártara 2oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","272","63","Vivo Box (6 und)","combo","true","0","89","Dondy (1 und)","gambit","false","fixed","1.000","true","false","6","Dondy fijo","direct","expand_selected_component_then_apply_component_policy","false","","1 pieza fija","required; outside_piece_total","","confirmed","inventory_item_47:Dondys crudos"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","273","63","Vivo Box (6 und)","combo","true","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","10","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","274","63","Vivo Box (6 und)","combo","true","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","20","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","275","63","Vivo Box (6 und)","combo","true","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","30","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","276","63","Vivo Box (6 und)","combo","true","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","40","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","277","63","Vivo Box (6 und)","combo","true","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","50","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=6","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","278","64","Vivo Box XL (8 und)","combo","true","0","23","Salsa Tártara 2oz","product","true","fixed","1.000","true","false","5","Salsa fija","self","expand_selected_component_then_apply_component_policy","false","","1 porción fija","required; outside_piece_total","","confirmed","inventory_item_21:Salsa Tártara 2oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","279","64","Vivo Box XL (8 und)","combo","true","0","89","Dondy (1 und)","gambit","false","fixed","1.000","true","false","6","Dondy fijo","direct","expand_selected_component_then_apply_component_policy","false","","1 pieza fija","required; outside_piece_total","","confirmed","inventory_item_47:Dondys crudos"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","280","64","Vivo Box XL (8 und)","combo","true","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","10","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","281","64","Vivo Box XL (8 und)","combo","true","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","20","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","282","64","Vivo Box XL (8 und)","combo","true","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","30","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","283","64","Vivo Box XL (8 und)","combo","true","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","40","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","284","64","Vivo Box XL (8 und)","combo","true","0","17","Bombys Fritos","service","true","selectable","1.000","true","true","50","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","682","155","Vivo Box XL (8 und) Obsequio","combo","false","0","23","Salsa Tártara 2oz","product","true","fixed","1.000","true","false","5","Salsa fija","self","expand_selected_component_then_apply_component_policy","false","","1 porción fija","required; outside_piece_total","","confirmed","inventory_item_21:Salsa Tártara 2oz"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","683","155","Vivo Box XL (8 und) Obsequio","combo","false","0","89","Dondy (1 und)","gambit","false","fixed","1.000","true","false","6","Dondy fijo","direct","expand_selected_component_then_apply_component_policy","false","","1 pieza fija","required; outside_piece_total","","confirmed","inventory_item_47:Dondys crudos"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","684","155","Vivo Box XL (8 und) Obsequio","combo","false","0","5","Mini Tequeños Fritos","service","true","selectable","1.000","true","true","10","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","685","155","Vivo Box XL (8 und) Obsequio","combo","false","0","8","Empanadas Fritas","service","true","selectable","1.000","true","true","20","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","686","155","Vivo Box XL (8 und) Obsequio","combo","false","0","11","Cachitas Fritas","service","true","selectable","1.000","true","true","30","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:51","687","155","Vivo Box XL (8 und) Obsequio","combo","false","0","14","Mandocas Fritas","service","true","selectable","1.000","true","true","40","Pieza seleccionable","direct","expand_selected_component_then_apply_component_policy","false","","cantidad entera seleccionada por el cliente","sum_selected_fried_pieces=8","","confirmed","selected_fried_piece_to_family_raw_piece_one_to_one"
